TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
3044000,GameBettingSplit,GameID,integer,32,False,The unique ID of the game associated with this GameBettingSplit,False,False
3044000,GameBettingSplit,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar; 6=Exhibition),False,False
3044000,GameBettingSplit,Season,integer,32,False,The NBA season of the game,False,False
3044000,GameBettingSplit,Day,datetime,32,True,The day of the game,False,False
3044000,GameBettingSplit,AwayTeam,string,32,True,The abbreviation [Key] of the away team,False,False
3044000,GameBettingSplit,HomeTeam,string,32,True,The abbreviation [Key] of the home team,False,False
3044000,GameBettingSplit,BettingMarketSplits,BettingMarketSplit[],32,False,Shows the BettingMarketSplits included in a given game,False,False
3045000,BettingMarketSplit,BettingMarketID,integer,32,False,The unique ID associated with the betting market,False,False
3045000,BettingMarketSplit,BettingEventID,integer,32,False,The unique ID of the betting event associated with this split,False,False
3045000,BettingMarketSplit,BettingMarketTypeID,integer,32,False,The unique ID that distinguishes the different types of Market Types,False,False
3045000,BettingMarketSplit,BettingMarketType,string,100,False,The name of the market type within a market (e.g. Player Prop; Team Prop; Game Prop; etc.),False,False
3045000,BettingMarketSplit,BettingBetTypeID,integer,32,False,The unique ID associated with the name of the bet type within a market,False,False
3045000,BettingMarketSplit,BettingBetType,string,100,False,The name of the bet type within a market (e.g. Total Points; Moneyline; Spread; etc.),False,False
3045000,BettingMarketSplit,BettingPeriodTypeID,integer,32,False,The BettingPeriodTypeID of this type of market which we can result,False,False
3045000,BettingMarketSplit,BettingPeriodType,string,100,False,The name of the period type of this market (e.g. Full Game; 1st Half; 2nd Quarter; Regular Season),False,False
3045000,BettingMarketSplit,TeamID,integer,32,True,The unique ID of the team tied to this market split (if applicable),False,False
3045000,BettingMarketSplit,TeamKey,string,32,True,The abbreviation [Key] of the team associated with this market,False,False
3045000,BettingMarketSplit,PlayerID,integer,32,True,The player's unique PlayerID as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
3045000,BettingMarketSplit,PlayerName,string,100,True,The name of the player tied to this market (if applicable),False,False
3045000,BettingMarketSplit,BettingSplits,BettingSplit[],32,False,A list of betting splits for a given game,False,False
3046000,BettingSplit,BettingMarketSplitID,integer,32,False,The unique ID assciated with the betting split,False,False
3046000,BettingSplit,BettingMarketID,integer,32,False,The unique ID associated with the betting market,False,False
3046000,BettingSplit,BettingOutcomeTypeID,integer,32,True,The BettingOutcomeTypeID of this outcome,False,False
3046000,BettingSplit,BettingOutcomeType,string,32,True,The name of outcome type (e.g. Home; Away; Under; Over),False,False
3046000,BettingSplit,BetPercentage,integer,32,True,Percentage of bets placed on a specific outcome,False,True
3046000,BettingSplit,MoneyPercentage,integer,32,True,Percent of Money on this Outcome,True,True
3046000,BettingSplit,Created,datetime,32,False,The date and time when this betting split was first seen (in US Eastern Time),False,False
3046000,BettingSplit,LastSeen,datetime,32,False,When this split was last updated,True,False
3047000,Referee,RefereeID,integer,32,False,Unique ID of Referee,True,False
3047000,Referee,Name,string,32,True,The referee's full name,False,False
3047000,Referee,Number,integer,32,True,The number of the referee,False,False
3047000,Referee,Position,string,32,True,The position of the referee in the crew,False,False
3047000,Referee,College,string,32,True,The college of the referee,False,False
3047000,Referee,Experience,integer,32,True,The number of years experience the referee has in the NBA.,False,False
3048000,StartingLineups,GameID,integer,32,False,The unique ID of the game associated with this lineup,False,False
3048000,StartingLineups,Season,integer,32,False,The NBA season of the game that the lineups is associated with,False,False
3048000,StartingLineups,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar; 6=Exhibition).,False,False
3048000,StartingLineups,Day,datetime,32,True,The day of the game,False,False
3048000,StartingLineups,DateTime,datetime,32,True,Date and Time of Game,True,False
3048000,StartingLineups,Status,string,32,True,Indicates the game's status. Possible values include: Scheduled; InProgress; Final; F/OT; Suspended; Postponed; Delayed; Canceled; Forfeit,False,False
3048000,StartingLineups,HomeTeamID,integer,32,True,The unique ID of the home team,False,False
3048000,StartingLineups,HomeTeam,string,32,True,The abbreviation [Key] of the home team,False,False
3048000,StartingLineups,AwayTeamID,integer,32,True,Unique ID of Away Team,True,False
3048000,StartingLineups,AwayTeam,string,32,True,The abbreviation [Key] of the away team,False,False
3048000,StartingLineups,HomeLineup,Lineup[],32,True,The lineup (starters and bench players) of the home team in a given game,False,False
3048000,StartingLineups,AwayLineup,Lineup[],32,True,The lineup (starters and bench players) of the away team in a given game,False,False
3049000,Lineup,PlayerID,integer,32,False,The player's unique PlayerID as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
3049000,Lineup,TeamID,integer,32,False,The unique ID of the team,False,False
3049000,Lineup,Team,string,32,False,The abbreviation [Key] of the team,False,False
3049000,Lineup,FirstName,string,32,False,The player's first name,False,False
3049000,Lineup,LastName,string,32,False,The player's last name,False,False
3049000,Lineup,Position,string,32,True,The player's primary position. Possible values: C; PF; PG; SF; SG,False,False
3049000,Lineup,Starting,bool,32,True,Indicates whether this player is in the starting lineup or on the bench,True,True
3049000,Lineup,Confirmed,bool,32,True,Indicated whether the 'Starting' field has been confirmed for a player,False,True
3050000,Series,HomeTeamWins,integer,32,False,Total number of wins by the home team in the series,False,False
3050000,Series,AwayTeamWins,integer,32,False,Total wins in the series by the away team,False,False
3050000,Series,GameNumber,integer,32,False,The game number in the series,False,False
3050000,Series,MaxLength,integer,32,False,The maximum number of games that can be played in a series,False,False
3051000,RotoworldPlayerNewsItem,RotoworldPlayerNewsLine,string,50,False,Rotoworld Player News Item ID/GUID,False,
3051000,RotoworldPlayerNewsItem,Headline,string,50,False,The short headline of the news item,False,
3051000,RotoworldPlayerNewsItem,Comment,string,500,False,The longer headline used on Rotoworld Player News article,False,
3051000,RotoworldPlayerNewsItem,Impact,string,1000,False,The body of the news item,False,
3051000,RotoworldPlayerNewsItem,RotoworldCreated,date,,False,The date the news item was created as listed by Rotoworld Player News,False,
3051000,RotoworldPlayerNewsItem,RotoworldLastUpdated,date,,False,The time of the last update to this news item as listed by Rotoworld Player News,False,
3051000,RotoworldPlayerNewsItem,IsTopNews,bool,,False,A flag for top news items as listed by Rotoworld Player News,False,
3051000,RotoworldPlayerNewsItem,IsTransaction,bool,,True,A flag to indicate this news item relates to a transaction as listed by Rotoworld Player News,False,
3051000,RotoworldPlayerNewsItem,IsRumor,bool,,True,A flag to indicate the news item relates to a rumor as listed by Rotoworld Player News,False,
3051000,RotoworldPlayerNewsItem,MoreLink,string,1000,True,A link to a source for the information in the news article,False,
3051000,RotoworldPlayerNewsItem,MoreName,string,100,True,The name of the source for the info in the article,False,True
3051000,RotoworldPlayerNewsItem,PlayerInfo,PlayerInfo,1000,True,Information about the player related to the article,False,
3051000,RotoworldPlayerNewsItem,RotoworldPlayerMeta,RotoworldPlayerNewsPlayerMetaData,1000,True,Lots of Player and Team information pertaining to the relevant player & team related to the news article as listed by Rotoworld Player News,False,
3052000,RotoworldPlayerNewsPlayerMetaData,PlayerFirstName,string,50,False,The first name of the player as listed by Rotoworld Player News,False,
3052000,RotoworldPlayerNewsPlayerMetaData,PlayerLastName,string,50,False,The last name of the player as listed by Rotoworld Player News,False,
3052000,RotoworldPlayerNewsPlayerMetaData,RotoworldPlayerId,string,50,False,The Rotoworld Player ID/GUID of the player related to the news item as listed by Rotoworld Player News,False,
3052000,RotoworldPlayerNewsPlayerMetaData,StatsPlayerID,int,32,True,The Stats Player ID of the player related to the news item as listed by Rotoworld Player News,False,
3052000,RotoworldPlayerNewsPlayerMetaData,SportRadarID,string,100,True,The SportRadar Player ID of the player related to the news item as listed by Rotoworld Player News,False,True
3052000,RotoworldPlayerNewsPlayerMetaData,PlayerStatus,string,50,True,The status of the player related to the news item as listed by Rotoworld Player News,False,
3052000,RotoworldPlayerNewsPlayerMetaData,TeamKey,string,5,True,The abbreviation [Key] of the team associated with this market,False,
3052000,RotoworldPlayerNewsPlayerMetaData,TeamCity,string,50,True,The city of the team related to this news story,False,
3052000,RotoworldPlayerNewsPlayerMetaData,TeamName,string,50,True,The name of the team related to this news story,False,
3052000,RotoworldPlayerNewsPlayerMetaData,TeamColor,string,6,True,The hex color of the team related to this news story,False,
3053000,TeamDepthChart,DepthCharts,DepthChart[],32,True,List of Depth Chart Records for Team,False,False
3053000,TeamDepthChart,TeamID,integer,32,False,The unique ID of the team,False,False
3054000,DepthChart,TeamID,integer,32,False,The unique ID of the team,False,False
3054000,DepthChart,PlayerID,integer,32,True,The player's unique PlayerID as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
3054000,DepthChart,Name,string,32,True,The player's full name,False,False
3054000,DepthChart,PositionCategory,string,32,True,The player's position category. Possible values: C; F; G,False,False
3054000,DepthChart,Position,string,32,True,The player's primary position. Possible values: C; PF; PG; SF; SG,False,False
3054000,DepthChart,DepthOrder,integer,32,True,Depth Chart Order,False,True
3054000,DepthChart,Updated,datetime,32,True,The date and time that this depth chart was last updated (in US Eastern Time),False,False
3054000,DepthChart,DepthChartID,integer,32,False,Unique ID of Depth Chart Record,False,False
3060000,Transaction,PlayerID,integer,32,,The player's unique PlayerID as assigned by SportsDataIO. Note: this ID will stay with the player throughout their entire career,False,False
3060000,Transaction,Name,string,32,False,The player's full name,False,False
3060000,Transaction,FormerTeamID,integer,32,True,The unique ID of the player's former team,False,False
3060000,Transaction,FormerTeam,string,32,True,The abbreviation [Key] of the player's former team,False,False
3060000,Transaction,TeamID,integer,32,True,The unique ID of the team,False,False
3060000,Transaction,Team,string,32,True,The abbreviation [Key] of the player's team,False,False
3060000,Transaction,Type,string,50,True,The type of transaction that occurred for a player. Transaction types can be: Released; Waived; Signed; Promoted; Elevated; Demoted; and Traded.,False,False
3060000,Transaction,Date,datetime,32,True,The date this transaction was created,False,False
3060000,Transaction,Note,string,100,True,A short summary of the transaction that occurred (e.g. "Harris has signed with the Pelicans."),False,False
3060000,Transaction,Created,datetime,32,True,The date and time this transaction took place,False,False
3060000,Transaction,Updated,datetime,32,True,The date and time that this transaction was last updated (US Eastern Time),False,False
